LON,LAT,EDO,CLAVE,ESTACION,sep-24
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",6.01
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",35.07
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",165.33
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",0.00
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",0.32
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",45.80
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",155.86
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",26.55
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",23.50
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",9.03
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",131.90
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",192.10
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",178.50
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",179.00
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",178.74
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",205.80
-99.400833,18.459444,GRO,BVSGR,"Buena Vista, Gro.",211.00
-100.664444,18.359444,GRO,CALGR,"Ciudad Altamirano, Gro.",253.00
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",176.00
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",219.80
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",232.80
-99.5,17.55,GRO,CHILPANCINGOob,"Observatorio de Chilpancingo, Gro. SMN*",113.20
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",177.80
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",195.40
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",189.40
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",111.00
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",145.51
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",462.50
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",178.60
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",163.30
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",232.70
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",89.00
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",88.00
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",117.00
-99.369167,17.471111,GRO,MCHGR,"Mochitlán, Gro.",274.20
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",94.20
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",222.40
-98.735,17.777222,GRO,OLNGR,"Olinalá, Gro.",260.00
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",378.70
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",136.00
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",251.50
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",404.20
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",117.00
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",278.10
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",138.50
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",83.60
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",95.00
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",206.80
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",40.20
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",302.50
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",140.40
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",238.00
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",296.50
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",235.60
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",169.50
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",153.50
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",67.70
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",189.31
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",226.83
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",103.71
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",103.51
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",100.51
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",153.02
-100.816667,20.833333,GTO,BEGGJ,"La Begoña hidrométrica, Gto.",63.55
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",109.91
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",60.40
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",52.60
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",121.20
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",146.73
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",176.60
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",75.73
-101.666667,21.191667,GTO,CSSGJ,"Los Castillos, Gto.",84.11
-101.6675,21.195556,GTO,CSTGJ,"Los Castillos, Gto.",84.11
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",77.31
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",158.01
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",72.04
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",97.01
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",126.73
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",20.83
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",237.01
-101.266111,21.014167,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",72.41
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",162.10
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",112.94
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",240.42
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",159.11
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",43.04
-100.883611,20.398333,GTO,LGVGJ,"Presa la Gavia, Gto.",147.80
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",157.00
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",25.50
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",10.33
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",12.00
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",153.34
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",28.10
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",78.10
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",20.70
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",73.40
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",97.40
-100.666667,20.05,GTO,SL2GJ,"Solis, Gto.",189.04
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",143.58
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",189.04
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",141.37
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",59.51
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",209.80
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",31.57
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",331.30
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",31.00
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",104.00
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",137.40
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",64.51
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",578.40
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",105.80
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",23.40
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",84.00
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",37.95
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",28.51
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",80.61
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",22.70
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",6.01
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",64.00
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",4.02
-99.308333,20.573611,HGO,TAXQUILLOCFE,"Taxquillo, Hgo. CFE*",10.38
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",29.70
-99.348333,20.056944,HGO,TLRHD,"Tula Las Rosas, Hgo.",52.61
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",8.10
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",124.00
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",157.60
-103.225278,22.327222,JAL,ACHZC,"Achimec, Jal.",126.18
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",102.01
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",345.02
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",205.50
-104.061111,19.913611,JAL,BBAJL,"Basilio Vadillo, Jal.",210.54
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",109.81
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",118.60
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",108.60
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",333.00
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",369.92
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",118.31
-104.566667,19.233333,JAL,CIHJL,"Cihuatlán, Jal.",199.92
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",192.80
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",268.51
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",446.95
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",33.71
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",321.40
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",149.31
-102.976111,20.681389,JAL,EGCJL,"Ing. Elías González Chávez, Jal.",285.12
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",224.92
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",117.50
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",234.82
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",229.02
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",121.44
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",197.03
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",413.57
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",216.81
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",123.00
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",168.00
-105.206667,20.728611,JAL,LDBJL,"La Desembocada, Jal.",263.03
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",322.22
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",98.53
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",306.64
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",117.20
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",108.00
-103.361667,20.583889,JAL,PITJL,"PIAE Toluquilla, Jal.",200.81
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",149.30
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",316.52
-103.37,19.5625,JAL,QUTJL,"Quito, Jal.",176.21
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",143.70
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",5.59
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",5.70
-104.59,20.252222,JAL,RODJL,"El Rodeo, Jal.",342.78
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",80.80
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",81.60
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",97.00
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",107.80
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",236.00
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",168.14
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",291.00
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",136.00
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",300.22
-103.419444,20.4425,JAL,TLAJOMULCO,"Tlajomulco, Jal. SMN*",16.60
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",147.90
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",139.85
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",126.00
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",259.31
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",183.50
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx SMN*",172.40
-98.912222,19.543611,MEX,ATEMX,"Atenco, Méx.",143.75
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",261.10
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SACMEX*",146.03
-100.436389,18.781111,MEX,BEJMX,"Bejucos, Mex.",268.00
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",438.25
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",256.81
-98.885,19.485833,MEX,CHAPINGODF,"Chapingo, Méx. SACMEX*",4.25
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SACMEX*",112.13
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SACMEX*",115.64
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",227.50
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",157.30
-99.304444,19.695,MEX,CNPMX,"La Concepción, Méx.",164.50
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",297.10
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",253.40
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",218.01
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",368.50
-99.252222,19.635556,MEX,GDLMX,"Guadalupe, Méx.",162.00
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",130.35
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",190.05
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",158.72
-100.075833,19.383333,MEX,LBEMX,"Los Berros, Méx.",249.50
-99.250833,19.633333,MEX,LDEGUADALUPE,"Lago de Guadalupe, Méx. SGT*",49.75
-99.220833,19.477778,MEX,MBLMX,"Molino Blanco, Méx.",276.04
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",289.06
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx",368.01
-99.234722,19.475833,MEX,PBRIOHONDO,"P.B. Río Hondo, Méx. SACMEX*",292.75
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",146.03
-99.025,19.65,MEX,PCCMX,"Planta Chiconautla 2, Méx.",115.64
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",112.13
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",234.00
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",254.81
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",239.10
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",98.05
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",379.00
-99.0425,19.616111,MEX,POZOGRANCANAL,"Pozo Gran Canal, Méx. SACMEX*",104.50
-99.293611,19.4575,MEX,PRESATOTOLICA,"Presa Totolica, Méx. SACMEX*",325.94
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",350.01
-98.911111,19.530556,MEX,SADMX,"San Andrés, Méx.",176.32
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",224.70
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",567.20
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",318.50
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",253.00
-98.873333,19.284722,MEX,SLCHALCO,"San Luis Chalco, Méx. SGT*",311.00
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",387.00
-98.858611,19.644722,MEX,SNLMX,"San Lucas, Méx.",371.80
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",304.11
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",270.42
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",253.25
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",289.00
-99.6125,19.429167,MEX,TROMX,"Trojes, Méx.",204.43
-99.283056,19.4525,MEX,TTLMX,"Totolica hidrométrica, Méx.",353.30
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx",104.54
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",216.02
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",203.20
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",21.75
-99.49,19.286944,MEX,VILLACARMELA,"Villa Carmela, Méx. SACMEX*",0.00
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",262.77
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",267.21
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",294.20
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",18.80
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",211.00
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",278.00
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",136.42
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",128.11
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",130.03
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",157.50
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",300.01
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",201.31
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",206.20
-102.436944,20.304444,MICH,DGNMC,"De Gonzalo, Mich.",2.20
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",173.00
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",161.50
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",182.54
-102.601944,19.958333,MICH,JARMC,"Jaripo, Mich.",150.50
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",93.90
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",340.82
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",354.33
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",262.71
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",250.21
-101.2,19.7,MICH,MNOMC,"Morelia Norte, Mich.",280.70
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",129.88
-101.176111,19.688611,MICH,MORMC,"Observatorio de Morelia, Mich.",229.92
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",194.01
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",235.53
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",18.60
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",224.00
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",282.00
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",373.95
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",182.02
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",164.40
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",172.33
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",173.92
-101.746944,19.920278,MICH,VJIMC,"Villa Jiménez, Mich.",197.41
-102.242222,20.339444,MICH,YURMC,"Yurécuaro, Mich.",266.10
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",196.10
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",85.30
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",296.90
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",180.90
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",217.90
-99.463611,18.68,MOR,APAMR,"Apacingo, Mor.",319.71
-98.928056,18.948889,MOR,ATLMR,"Atlatlahucan, Mor.",172.90
-98.955278,18.850556,MOR,CASMR,"Casasano, Mor.",195.44
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",192.10
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",246.83
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",368.02
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",204.01
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",252.90
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",166.50
-99.267222,19.045,MOR,HUCMR,"Centro Bachillerato Tecnológico Agropecuario 154 Huitzilac, Mor.",541.20
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",166.85
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",498.73
-99.025,18.441389,MOR,HUTMR,"Huautla, Mor.",166.73
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",243.30
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",265.72
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",212.81
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",232.00
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",191.34
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",184.10
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",196.00
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",130.10
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",352.80
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",253.51
-99.433333,18.8675,MOR,PAPMR,"Palpan, Mor.",310.12
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",266.63
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",282.70
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",297.01
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",257.10
-99.042778,18.580278,MOR,SPHMR,"San Pablo Hidalgo, Mor.",211.90
-98.83,18.638333,MOR,TEBMR,"Tepalcingo Bachillerato, Mor.",287.60
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",260.03
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztlán, Mor. SMN*",298.12
-98.710278,18.876389,MOR,TETMR,"Tetela del Volcán, Mor.",99.90
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",143.23
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",202.15
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",163.22
-99.241667,19.054167,MOR,TMAMR,"Tres Marías, Mor.",554.03
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",176.60
-99.1,18.691667,MOR,TMPMR,"Temilpa, Mor.",230.80
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",174.01
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",296.70
-99.072778,18.971389,MOR,TPZMR,"Tepoztlán, Mor.",252.51
-99.250278,18.611111,MOR,TQGMR,"Tequesquitengo, Mor.",288.91
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",179.20
-99.25,18.683333,MOR,XXOMR,"Xoxocotla, Mor.",255.40
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",173.32
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",311.51
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",256.03
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",343.31
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",103.50
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",177.80
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",361.55
-106.536944,21.629722,NAY,ISLASMARIASmar,"Islas Marías, Nay. SEMAR*",132.08
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",95.81
-105.020833,22.377778,NAY,PAJNR,"Pajaritos, Nay.",254.30
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",286.65
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",291.10
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",455.24
-105.285556,21.531389,NAY,SANBLASmar,"San Blas, Nay. SEMAR*",186.74
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",288.80
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",4.60
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",31.00
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",45.40
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",29.92
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",7.51
